VEHICLE_ID,EVENT_NO_TRIP,EVENT_NO_STOP,ACT_TIME,GPS_LATITUDE,GPS_LONGITUDE,METERS,OPD_DATE,GPS_SATELLITES,GPS_HDOP
3232,244351552,244351615,57176,45.478498,-122.672605,254006,24JAN2023:00:00:00,12.0,0.7
3232,244351772,244351779,66271,45.582762,-122.723832,307763,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351782,66415,45.58409,-122.716652,308431,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351834,69057,45.449272,-122.65832,327138,24JAN2023:00:00:00,10.0,0.8
3232,244351772,244351837,69142,45.438072,-122.652798,328466,24JAN2023:00:00:00,11.0,0.8
3232,244351772,244351841,69291,45.421977,-122.662342,330407,24JAN2023:00:00:00,11.0,0.7
3232,244351772,244351843,69401,45.420987,-122.667792,330960,24JAN2023:00:00:00,12.0,0.7
3232,244351772,244351844,69551,45.420022,-122.667952,331064,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351768,65300,45.580477,-122.725608,306156,24JAN2023:00:00:00,12.0,0.7
3232,244350911,244350984,21346,45.421415,-122.662543,51738,24JAN2023:00:00:00,12.0,0.7
3232,244350911,244350992,21710,45.409573,-122.662645,53887,24JAN2023:00:00:00,12.0,0.8
3232,244351018,244351074,27610,45.512938,-122.68195,85126,24JAN2023:00:00:00,10.0,1.1
3232,244351018,244351078,27969,45.522627,-122.676617,86268,24JAN2023:00:00:00,8.0,0.9
3232,244351117,244351155,31710,45.526877,-122.671793,108377,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351159,31945,45.521333,-122.67618,109257,24JAN2023:00:00:00,11.0,0.9
3232,244351117,244351207,34318,45.391128,-122.645792,126140,24JAN2023:00:00:00,12.0,0.6
3232,244351117,244351210,34405,45.384005,-122.639068,127092,24JAN2023:00:00:00,12.0,0.7
3232,244351226,244351266,37576,45.44141,-122.65459,146028,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351346,42322,45.583998,-122.705558,169974,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351357,42601,45.57192,-122.695603,172054,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351421,46251,45.404343,-122.65998,194021,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351427,46391,45.392395,-122.647162,195670,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351430,46494,45.388588,-122.642998,196188,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351486,49638,45.442042,-122.655135,215790,24JAN2023:00:00:00,10.0,0.9
3232,244351448,244351527,52208,45.565813,-122.695595,231943,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351535,52662,45.584003,-122.69724,234053,24JAN2023:00:00:00,12.0,3.0
3232,244351448,244351537,52697,45.58404,-122.70197,234423,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351539,52745,45.584033,-122.70783,234870,24JAN2023:00:00:00,12.0,0.9
3232,244351117,244351156,31795,45.524942,-122.675432,108853,24JAN2023:00:00:00,10.0,1.3
3232,244350911,244350919,18533,45.584108,-122.716617,29686,24JAN2023:00:00:00,12.0,0.7
3232,244350911,244350918,18528,45.584103,-122.717245,29638,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351707,61867,45.444232,-122.656798,285714,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351709,61907,45.450163,-122.658722,286392,24JAN2023:00:00:00,11.0,1.8
3232,244351772,244351814,67921,45.51451,-122.6799,319073,24JAN2023:00:00:00,11.0,1.0
3232,244351668,244351745,64367,45.56531,-122.69562,301537,24JAN2023:00:00:00,12.0,1.0
3232,244351772,244351817,68114,45.509712,-122.677943,319831,24JAN2023:00:00:00,9.0,0.8
3232,244351772,244351870,70497,45.358273,-122.608912,340004,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351917,73928,45.483133,-122.674078,359742,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351923,74192,45.49851,-122.672802,361495,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351968,76551,45.584065,-122.713877,374453,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351550,53020,45.577475,-122.727837,236871,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351715,62283,45.482827,-122.673933,290234,24JAN2023:00:00:00,9.0,1.1
3232,244351668,244351749,64675,45.577,-122.6955,302821,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351979,76886,45.575275,-122.712297,377565,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351762,65136,45.584118,-122.716745,305201,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351557,53987,45.581823,-122.724483,237998,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351748,64615,45.574595,-122.695497,302562,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351620,57465,45.454585,-122.661747,256824,24JAN2023:00:00:00,9.0,1.1
3232,244351552,244351558,53997,45.582723,-122.72382,238108,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351757,64956,45.584042,-122.70737,304480,24JAN2023:00:00:00,12.0,0.7
3232,244351872,244351945,75692,45.536928,-122.674462,367225,24JAN2023:00:00:00,12.0,0.9
3232,244351872,244351948,75777,45.544513,-122.677332,368138,24JAN2023:00:00:00,12.0,0.7
3232,244351872,244351946,75727,45.539905,-122.675948,367597,24JAN2023:00:00:00,12.0,0.9
3232,244351018,244351093,28736,45.56959,-122.69553,92990,24JAN2023:00:00:00,12.0,0.7
3232,244351018,244351096,28826,45.576137,-122.695487,93702,24JAN2023:00:00:00,12.0,0.7
3232,244351018,244351096,28856,45.577218,-122.696368,93878,24JAN2023:00:00:00,12.0,0.7
3232,244351117,244351160,32088,45.516775,-122.678688,109796,24JAN2023:00:00:00,10.0,1.6
3232,244351117,244351170,32679,45.502815,-122.672558,111838,24JAN2023:00:00:00,11.0,0.8
3232,244351226,244351298,39256,45.526792,-122.670637,156822,24JAN2023:00:00:00,11.0,0.7
3232,244351334,244351387,44640,45.499685,-122.671808,181902,24JAN2023:00:00:00,10.0,1.0
3232,244351772,244351785,66495,45.584012,-122.708535,309055,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351791,66645,45.58285,-122.697215,310049,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351798,66900,45.570095,-122.695598,311562,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351800,67020,45.562908,-122.69569,312351,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351802,67130,45.55614,-122.692898,313140,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351847,69706,45.41596,-122.663755,331829,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351858,70006,45.388478,-122.642892,335510,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351860,70117,45.378955,-122.635685,336716,24JAN2023:00:00:00,9.0,0.9
3232,244351018,244351093,28731,45.569177,-122.69555,92949,24JAN2023:00:00:00,12.0,0.7
3232,244351018,244351023,25368,45.36714,-122.615378,65293,24JAN2023:00:00:00,11.0,0.8
3232,244351978,244351986,77642,45.508837,-122.739633,391179,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351987,77882,45.52249,-122.814545,397448,24JAN2023:00:00:00,12.0,0.7
3232,244351872,244351948,75802,45.545328,-122.67939,368338,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351987,77867,45.520937,-122.81142,397156,24JAN2023:00:00:00,12.0,0.7
3232,244351018,244351021,25288,45.36445,-122.604793,64283,24JAN2023:00:00:00,9.0,0.8
3232,244351772,244351820,68374,45.500053,-122.671762,321174,24JAN2023:00:00:00,10.0,1.0
3232,244351772,244351822,68454,45.495587,-122.671965,321662,24JAN2023:00:00:00,11.0,0.8
3232,244351772,244351826,68604,45.486482,-122.675682,322756,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351873,72293,45.363713,-122.601128,341864,24JAN2023:00:00:00,12.0,0.7
3232,244351872,244351936,74952,45.520113,-122.678185,364451,24JAN2023:00:00:00,12.0,0.8
3232,244351978,244351981,77140,45.569862,-122.68013,380299,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351983,77180,45.564323,-122.678805,380962,24JAN2023:00:00:00,12.0,0.8
3232,244351978,244351983,77285,45.541827,-122.678218,383484,24JAN2023:00:00:00,12.0,0.7
3232,244351226,244351278,38113,45.48988,-122.673655,151753,24JAN2023:00:00:00,10.0,0.8
3232,244351226,244351279,38133,45.49266,-122.672927,152052,24JAN2023:00:00:00,7.0,1.9
3232,244351226,244351285,38405,45.508935,-122.678413,154112,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351287,38509,45.510762,-122.681708,154513,24JAN2023:00:00:00,12.0,1.6
3232,244351226,244351289,38649,45.51275,-122.68206,154804,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351932,74707,45.512897,-122.68192,363609,24JAN2023:00:00:00,12.0,1.0
3232,244350911,244350975,21100,45.455908,-122.662977,47599,24JAN2023:00:00:00,11.0,0.9
3232,244351018,244351062,27002,45.484395,-122.67473,81396,24JAN2023:00:00:00,11.0,0.8
3232,244351018,244351071,27408,45.509762,-122.678092,84513,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351140,30954,45.577108,-122.697185,101660,24JAN2023:00:00:00,11.0,1.1
3232,244351117,244351195,33943,45.41953,-122.66575,122254,24JAN2023:00:00:00,12.0,0.7
3232,244351117,244351199,34078,45.411317,-122.664745,123327,24JAN2023:00:00:00,10.0,0.9
3232,244351226,244351253,37056,45.408765,-122.660073,140947,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351328,40338,45.582633,-122.72404,166575,24JAN2023:00:00:00,10.0,0.9
3232,244351334,244351338,41934,45.581407,-122.724843,168295,24JAN2023:00:00:00,12.0,0.8
3232,244351334,244351339,41990,45.58349,-122.723305,168549,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351342,42062,45.584102,-122.716358,169140,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351406,45562,45.441575,-122.654877,188732,24JAN2023:00:00:00,12.0,1.0
3232,244351334,244351416,45992,45.419273,-122.663533,192130,24JAN2023:00:00:00,11.0,0.8
3232,244351448,244351466,48830,45.39424,-122.649077,208766,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351472,49030,45.413165,-122.6642,211324,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351475,49107,45.419947,-122.662777,212077,24JAN2023:00:00:00,12.0,0.8
3232,244351018,244351072,27458,45.510265,-122.679698,84652,24JAN2023:00:00:00,11.0,0.8
3232,244351018,244351072,27473,45.510595,-122.681212,84775,24JAN2023:00:00:00,10.0,0.8
3232,244351018,244351078,27939,45.521557,-122.677298,86138,24JAN2023:00:00:00,7.0,1.3
3232,244351018,244351081,28119,45.525133,-122.675022,86658,24JAN2023:00:00:00,7.0,1.3
3232,244351018,244351082,28144,45.525265,-122.67165,86916,24JAN2023:00:00:00,6.0,1.4
3232,244351117,244351150,31491,45.544892,-122.678053,105865,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351153,31566,45.536727,-122.674677,106879,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351154,31601,45.531645,-122.670593,107524,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351204,34248,45.396863,-122.6521,125342,24JAN2023:00:00:00,12.0,0.6
3232,244351226,244351271,37771,45.464132,-122.66866,148794,24JAN2023:00:00:00,11.0,0.8
3232,244351226,244351274,37926,45.476123,-122.671742,150165,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351419,46111,45.411815,-122.664662,192977,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351420,46186,45.409347,-122.660863,193443,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351423,46291,45.399513,-122.655007,194678,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351430,46519,45.38706,-122.641407,196402,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351483,49563,45.43122,-122.655658,214522,24JAN2023:00:00:00,10.0,0.9
3232,244351552,244351611,56991,45.493087,-122.672747,252310,24JAN2023:00:00:00,11.0,1.0
3232,244351448,244351488,49693,45.450283,-122.658773,216756,24JAN2023:00:00:00,10.0,0.9
3232,244351018,244351061,26927,45.480743,-122.673173,80976,24JAN2023:00:00:00,10.0,0.8
3232,244350911,244350971,20765,45.480248,-122.67317,44733,24JAN2023:00:00:00,11.0,0.8
3232,244351018,244351066,27167,45.495917,-122.672905,82716,24JAN2023:00:00:00,11.0,0.8
3232,244350911,244350920,18578,45.58403,-122.713708,29910,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351482,49518,45.42463,-122.660343,213697,24JAN2023:00:00:00,10.0,0.9
3232,244351334,244351424,46311,45.397283,-122.652568,194988,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351535,52667,45.584073,-122.6976,234085,24JAN2023:00:00:00,12.0,1.0
3232,244351334,244351432,46609,45.382433,-122.638042,196988,24JAN2023:00:00:00,12.0,0.9
3232,244351334,244351432,46619,45.381057,-122.637177,197156,24JAN2023:00:00:00,12.0,0.8
3232,244351334,244351442,46919,45.363732,-122.606448,200752,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351443,46981,45.3643,-122.600733,201449,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351499,50277,45.497612,-122.672852,222270,24JAN2023:00:00:00,12.0,0.9
3232,244351448,244351500,50342,45.502537,-122.675895,222955,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351909,73501,45.445898,-122.656818,355352,24JAN2023:00:00:00,8.0,1.1
3232,244351872,244351961,76391,45.584045,-122.700465,373421,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351664,59190,45.363512,-122.601563,271205,24JAN2023:00:00:00,11.0,0.9
3232,244351668,244351671,60375,45.36057,-122.604607,271976,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351671,60555,45.363455,-122.609757,273733,24JAN2023:00:00:00,9.0,1.0
3232,244351668,244351671,60405,45.36179,-122.60297,272156,24JAN2023:00:00:00,12.0,0.7
3232,244350911,244350946,19636,45.526907,-122.67317,38762,24JAN2023:00:00:00,12.0,0.8
3232,244350911,244350950,19805,45.52401,-122.675437,39233,24JAN2023:00:00:00,10.0,1.4
3232,244351018,244351031,25568,45.382015,-122.637553,67731,24JAN2023:00:00:00,11.0,0.8
3232,244351018,244351032,25607,45.386508,-122.640637,68289,24JAN2023:00:00:00,11.0,0.8
3232,244350890,244350906,16727,45.58232,-122.723518,27112,24JAN2023:00:00:00,10.0,0.9
3232,244350911,244350954,20100,45.514255,-122.680112,40375,24JAN2023:00:00:00,9.0,1.5
3232,244350911,244350954,20105,45.513833,-122.680383,40425,24JAN2023:00:00:00,8.0,1.5
3232,244350911,244350955,20135,45.512722,-122.68084,40555,24JAN2023:00:00:00,7.0,1.5
3232,244350911,244350964,20521,45.498077,-122.671887,42650,24JAN2023:00:00:00,11.0,1.0
3232,244351018,244351046,26222,45.421085,-122.667687,73147,24JAN2023:00:00:00,11.0,2.6
3232,244351018,244351058,26638,45.44863,-122.657908,77182,24JAN2023:00:00:00,9.0,0.9
3232,244351018,244351112,29319,45.58169,-122.724712,96990,24JAN2023:00:00:00,12.0,0.7
3232,244350890,244350900,16222,45.54702,-122.678183,19845,24JAN2023:00:00:00,9.0,1.0
3232,244350890,244350896,15827,45.505715,-122.764765,9473,24JAN2023:00:00:00,11.0,0.8
3232,244350890,244350897,15862,45.505897,-122.753653,10338,24JAN2023:00:00:00,11.0,0.8
